class name;;Method name;;number of detected pattern;;method Declaration;;parameter;;number of occurrences;;occurrenceType;;unitOnwhichOccurrenceIsDetected;;commentFragment
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r4 = virtualinvoke r1.<java.lang.Object: java.lang.Object clone()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.image.DataBufferShort;;<init>;;1;;public void <init>(short[][], int);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r3 = virtualinvoke r1.<java.lang.Object: java.lang.Object clone()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.image.DataBufferShort;;<init>;;1;;public void <init>(short[][], int, int[]);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r4 = virtualinvoke r1.<java.lang.Object: java.lang.Object clone()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.image.DataBufferFloat;;<init>;;1;;public void <init>(float[][], int);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r3 = virtualinvoke r1.<java.lang.Object: java.lang.Object clone()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.image.DataBufferFloat;;<init>;;1;;public void <init>(float[][], int, int[]);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r4 = virtualinvoke r1.<java.lang.Object: java.lang.Object clone()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.image.ComponentColorModel;;getDataElement;;1;;public int getDataElement(int[], int);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;ArrayRef for param;;$i3 = r1[$i2];;pattern detected param  r1 must not be null  because used in  ArrayRef 
java.awt.image.ComponentColorModel;;getDataElements;;1;;public java.lang.Object getDataElements(int[], int, java.lang.Object);;;;;;;;;;
*;; * ;; * ;;*;;r1;;2;;;;;;
*;;*;;*;;*;;*;;*;;ArrayRef for param;;$i12 = r1[$i11];;pattern detected param  r1 must not be null  because used in  ArrayRef 
*;;*;;*;;*;;*;;*;;ArrayRef for param;;$i19 = r1[$i18];;pattern detected param  r1 must not be null  because used in  ArrayRef 
java.awt.image.ComponentColorModel;;getDataElements;;1;;public java.lang.Object getDataElements(float[], int, java.lang.Object);;;;;;;;;;
*;; * ;; * ;;*;;r1;;20;;;;;;
*;;*;;*;;*;;*;;*;;ArrayRef for param;;$f0 = r1[i2];;pattern detected param  r1 must not be null  because used in  ArrayRef 
*;;*;;*;;*;;*;;*;;ArrayRef for param;;$f7 = r1[$i17];;pattern detected param  r1 must not be null  because used in  ArrayRef 
*;;*;;*;;*;;*;;*;;ArrayRef for local initialized from param;;f8 = r3[$i21];;pattern detected param  r1 must not be null it define a local r3which used in  ArrayRef 
*;;*;;*;;*;;*;;*;;ArrayRef for local initialized from param;;$f9 = r3[i4];;pattern detected param  r1 must not be null it define a local r3which used in  ArrayRef 
*;;*;;*;;*;;*;;*;;ArrayRef for local initialized from param;;$f17 = r3[i36];;pattern detected param  r1 must not be null it define a local r3which used in  ArrayRef 
*;;*;;*;;*;;*;;*;;ArrayRef for local initialized from param;;f21 = r3[$i45];;pattern detected param  r1 must not be null it define a local r3which used in  ArrayRef 
*;;*;;*;;*;;*;;*;;ArrayRef for local initialized from param;;$f22 = r3[i5];;pattern detected param  r1 must not be null it define a local r3which used in  ArrayRef 
*;;*;;*;;*;;*;;*;;ArrayRef for local initialized from param;;$f30 = r3[i61];;pattern detected param  r1 must not be null it define a local r3which used in  ArrayRef 
*;;*;;*;;*;;*;;*;;ArrayRef for local initialized from param;;f34 = r3[$i70];;pattern detected param  r1 must not be null it define a local r3which used in  ArrayRef 
*;;*;;*;;*;;*;;*;;ArrayRef for local initialized from param;;$f35 = r3[i6];;pattern detected param  r1 must not be null it define a local r3which used in  ArrayRef 
*;;*;;*;;*;;*;;*;;ArrayRef for local initialized from param;;$f43 = r3[i84];;pattern detected param  r1 must not be null it define a local r3which used in  ArrayRef 
*;;*;;*;;*;;*;;*;;ArrayRef for local initialized from param;;f47 = r3[$i92];;pattern detected param  r1 must not be null it define a local r3which used in  ArrayRef 
*;;*;;*;;*;;*;;*;;ArrayRef for local initialized from param;;$f48 = r3[i7];;pattern detected param  r1 must not be null it define a local r3which used in  ArrayRef 
*;;*;;*;;*;;*;;*;;ArrayRef for local initialized from param;;$f54 = r3[i101];;pattern detected param  r1 must not be null it define a local r3which used in  ArrayRef 
*;;*;;*;;*;;*;;*;;ArrayRef for param;;f57 = r1[$i107];;pattern detected param  r1 must not be null  because used in  ArrayRef 
*;;*;;*;;*;;*;;*;;ArrayRef for param;;$f58 = r1[i8];;pattern detected param  r1 must not be null  because used in  ArrayRef 
*;;*;;*;;*;;*;;*;;ArrayRef for param;;$f60 = r1[i112];;pattern detected param  r1 must not be null  because used in  ArrayRef 
*;;*;;*;;*;;*;;*;;ArrayRef for param;;$f61 = r1[$i116];;pattern detected param  r1 must not be null  because used in  ArrayRef 
*;;*;;*;;*;;*;;*;;ArrayRef for param;;$f62 = r1[i10];;pattern detected param  r1 must not be null  because used in  ArrayRef 
*;;*;;*;;*;;*;;*;;ArrayRef for param;;$f63 = r1[i120];;pattern detected param  r1 must not be null  because used in  ArrayRef 
java.awt.image.ComponentColorModel;;coerceData;;1;;public java.awt.image.ColorModel coerceData(java.awt.image.WritableRaster, boolean);;;;;;;;;;
*;; * ;; * ;;*;;r1;;35;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i0 = virtualinvoke r1.<java.awt.image.WritableRaster: int getWidth()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i1 = virtualinvoke r1.<java.awt.image.WritableRaster: int getHeight()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$i11 = virtualinvoke r1.<java.awt.image.WritableRaster: int getNumBands()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i3 = virtualinvoke r1.<java.awt.image.WritableRaster: int getMinX()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i4 = virtualinvoke r1.<java.awt.image.WritableRaster: int getMinY()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r5 = virtualinvoke r1.<java.awt.image.WritableRaster: java.lang.Object getDataElements(int,int,java.lang.Object)>(i6, i4, r2);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r1.<java.awt.image.WritableRaster: void setDataElements(int,int,java.lang.Object)>(i6, i4, r2);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r1.<java.awt.image.WritableRaster: void setDataElements(int,int,java.lang.Object)>(i6, i4, r3);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r10 = virtualinvoke r1.<java.awt.image.WritableRaster: java.lang.Object getDataElements(int,int,java.lang.Object)>(i28, i4, r7);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r1.<java.awt.image.WritableRaster: void setDataElements(int,int,java.lang.Object)>(i28, i4, r7);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r1.<java.awt.image.WritableRaster: void setDataElements(int,int,java.lang.Object)>(i28, i4, r8);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r15 = virtualinvoke r1.<java.awt.image.WritableRaster: java.lang.Object getDataElements(int,int,java.lang.Object)>(i43, i4, r12);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r1.<java.awt.image.WritableRaster: void setDataElements(int,int,java.lang.Object)>(i43, i4, r12);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r1.<java.awt.image.WritableRaster: void setDataElements(int,int,java.lang.Object)>(i43, i4, r13);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r19 = virtualinvoke r1.<java.awt.image.WritableRaster: java.lang.Object getDataElements(int,int,java.lang.Object)>(i52, i4, r17);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r1.<java.awt.image.WritableRaster: void setDataElements(int,int,java.lang.Object)>(i52, i4, r17);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r1.<java.awt.image.WritableRaster: void setDataElements(int,int,java.lang.Object)>(i52, i4, r18);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r23 = virtualinvoke r1.<java.awt.image.WritableRaster: java.lang.Object getDataElements(int,int,java.lang.Object)>(i62, i4, r21);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r1.<java.awt.image.WritableRaster: void setDataElements(int,int,java.lang.Object)>(i62, i4, r21);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r1.<java.awt.image.WritableRaster: void setDataElements(int,int,java.lang.Object)>(i62, i4, r22);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r28 = virtualinvoke r1.<java.awt.image.WritableRaster: java.lang.Object getDataElements(int,int,java.lang.Object)>(i69, i4, r26);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r1.<java.awt.image.WritableRaster: void setDataElements(int,int,java.lang.Object)>(i69, i4, r26);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r1.<java.awt.image.WritableRaster: void setDataElements(int,int,java.lang.Object)>(i69, i4, r27);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r38 = virtualinvoke r1.<java.awt.image.WritableRaster: java.lang.Object getDataElements(int,int,java.lang.Object)>(i80, i4, r36);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r1.<java.awt.image.WritableRaster: void setDataElements(int,int,java.lang.Object)>(i80, i4, r36);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r42 = virtualinvoke r1.<java.awt.image.WritableRaster: java.lang.Object getDataElements(int,int,java.lang.Object)>(i94, i4, r40);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r1.<java.awt.image.WritableRaster: void setDataElements(int,int,java.lang.Object)>(i94, i4, r40);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r46 = virtualinvoke r1.<java.awt.image.WritableRaster: java.lang.Object getDataElements(int,int,java.lang.Object)>(i108, i4, r44);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r1.<java.awt.image.WritableRaster: void setDataElements(int,int,java.lang.Object)>(i108, i4, r44);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r49 = virtualinvoke r1.<java.awt.image.WritableRaster: java.lang.Object getDataElements(int,int,java.lang.Object)>(i116, i4, r48);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r1.<java.awt.image.WritableRaster: void setDataElements(int,int,java.lang.Object)>(i116, i4, r48);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r52 = virtualinvoke r1.<java.awt.image.WritableRaster: java.lang.Object getDataElements(int,int,java.lang.Object)>(i125, i4, r51);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r1.<java.awt.image.WritableRaster: void setDataElements(int,int,java.lang.Object)>(i125, i4, r51);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r56 = virtualinvoke r1.<java.awt.image.WritableRaster: java.lang.Object getDataElements(int,int,java.lang.Object)>(i131, i4, r55);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r1.<java.awt.image.WritableRaster: void setDataElements(int,int,java.lang.Object)>(i131, i4, r55);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.image.ComponentColorModel;;isCompatibleRaster;;1;;public boolean isCompatibleRaster(java.awt.image.Raster);;;;;;;;;;
*;; * ;; * ;;*;;r1;;2;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;r2 = virtualinvoke r1.<java.awt.image.Raster: java.awt.image.SampleModel getSampleModel()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$i6 = virtualinvoke r1.<java.awt.image.Raster: int getTransferType()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.image.ComponentColorModel;;isCompatibleSampleModel;;1;;public boolean isCompatibleSampleModel(java.awt.image.SampleModel);;;;;;;;;;
*;; * ;; * ;;*;;r1;;2;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$i1 = virtualinvoke r1.<java.awt.image.SampleModel: int getNumBands()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$i2 = virtualinvoke r1.<java.awt.image.SampleModel: int getTransferType()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.image.ComponentColorModel;;getAlphaRaster;;1;;public java.awt.image.WritableRaster getAlphaRaster(java.awt.image.WritableRaster);;;;;;;;;;
*;; * ;; * ;;*;;r1;;6;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i0 = virtualinvoke r1.<java.awt.image.WritableRaster: int getMinX()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i1 = virtualinvoke r1.<java.awt.image.WritableRaster: int getMinY()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$i2 = virtualinvoke r1.<java.awt.image.WritableRaster: int getNumBands()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$i4 = virtualinvoke r1.<java.awt.image.WritableRaster: int getWidth()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$i5 = virtualinvoke r1.<java.awt.image.WritableRaster: int getHeight()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r3 = virtualinvoke r1.<java.awt.image.WritableRaster: java.awt.image.WritableRaster createWritableChild(int,int,int,int,int,int,int[])>(i0, i1, $i4, $i5, i0, i1, r2);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.image.ComponentColorModel;;equals;;1;;public boolean equals(java.lang.Object);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r2 = virtualinvoke r1.<java.lang.Object: java.lang.Class getClass()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.image.PixelInterleavedSampleModel;;<init>;;1;;public void <init>(int, int, int, int, int, int[]);;;;;;;;;;
*;; * ;; * ;;*;;r1;;4;;;;;;
*;;*;;*;;*;;*;;*;;ArrayRef for param;;i5 = r1[0];;pattern detected param  r1 must not be null  because used in  ArrayRef 
*;;*;;*;;*;;*;;*;;ArrayRef for param;;i6 = r1[0];;pattern detected param  r1 must not be null  because used in  ArrayRef 
*;;*;;*;;*;;*;;*;;ArrayRef for param;;$i9 = r1[i7];;pattern detected param  r1 must not be null  because used in  ArrayRef 
*;;*;;*;;*;;*;;*;;ArrayRef for param;;$i10 = r1[i7];;pattern detected param  r1 must not be null  because used in  ArrayRef 
java.awt.image.PixelInterleavedSampleModel;;createSubsetSampleModel;;1;;public java.awt.image.SampleModel createSubsetSampleModel(int[]);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;ArrayRef for param;;$i3 = r1[i0];;pattern detected param  r1 must not be null  because used in  ArrayRef 
java.awt.image.BufferedImageFilter;;<init>;;1;;public void <init>(java.awt.image.BufferedImageOp);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;ThrowStmt for param;;throw $r2;;pattern detected param  r1 must not be null  otherwise an exception is thrown 
java.awt.image.BufferedImageFilter;;setPixels;;2;;public void setPixels(int, int, int, int, java.awt.image.ColorModel, byte[], int, int);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$i32 = virtualinvoke r1.<java.awt.image.ColorModel: int getRGB(int)>($s31);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;; * ;; * ;;*;;r2;;1;;;;;;
*;;*;;*;;*;;*;;*;;ArrayRef for param;;$b30 = r2[$i29];;pattern detected param  r2 must not be null  because used in  ArrayRef 
java.awt.image.BufferedImageFilter;;setPixels;;2;;public void setPixels(int, int, int, int, java.awt.image.ColorModel, int[], int, int);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$i31 = virtualinvoke r1.<java.awt.image.ColorModel: int getRGB(int)>($i30);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;; * ;; * ;;*;;r2;;1;;;;;;
*;;*;;*;;*;;*;;*;;ArrayRef for param;;$i30 = r2[$i29];;pattern detected param  r2 must not be null  because used in  ArrayRef 
java.awt.image.ByteLookupTable;;<init>;;1;;public void <init>(int, byte[][]);;;;;;;;;;
*;; * ;; * ;;*;;r1;;2;;;;;;
*;;*;;*;;*;;*;;*;;ArrayRef for param;;$r2 = r1[0];;pattern detected param  r1 must not be null  because used in  ArrayRef 
*;;*;;*;;*;;*;;*;;ArrayRef for param;;$r5 = r1[i1];;pattern detected param  r1 must not be null  because used in  ArrayRef 
java.awt.image.ByteLookupTable;;lookupPixel;;1;;public int[] lookupPixel(int[], int[]);;;;;;;;;;
*;; * ;; * ;;*;;r1;;2;;;;;;
*;;*;;*;;*;;*;;*;;ArrayRef for param;;$i5 = r1[i0];;pattern detected param  r1 must not be null  because used in  ArrayRef 
*;;*;;*;;*;;*;;*;;ArrayRef for param;;$i10 = r1[i8];;pattern detected param  r1 must not be null  because used in  ArrayRef 
java.awt.image.ByteLookupTable;;lookupPixel;;1;;public byte[] lookupPixel(byte[], byte[]);;;;;;;;;;
*;; * ;; * ;;*;;r1;;2;;;;;;
*;;*;;*;;*;;*;;*;;ArrayRef for param;;$b5 = r1[i0];;pattern detected param  r1 must not be null  because used in  ArrayRef 
*;;*;;*;;*;;*;;*;;ArrayRef for param;;$b11 = r1[i9];;pattern detected param  r1 must not be null  because used in  ArrayRef 
java.awt.image.ConvolveOp;;filter;;2;;public final java.awt.image.BufferedImage filter(java.awt.image.BufferedImage, java.awt.image.BufferedImage);;;;;;;;;;
*;; * ;; * ;;*;;r1;;2;;;;;;
*;;*;;*;;*;;*;;*;;ThrowStmt for param;;throw $r8;;pattern detected param  r1 must not be null  otherwise an exception is thrown 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;r3 = virtualinvoke r1.<java.awt.image.BufferedImage: java.awt.image.ColorModel getColorModel()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;; * ;; * ;;*;;r2;;3;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r2.<java.awt.image.BufferedImage: java.awt.image.ColorModel getColorModel()>();;pattern detected param  r2 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r2.<java.awt.image.BufferedImage: java.awt.image.ColorModel getColorModel()>();;pattern detected param  r2 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for local initialized from param;;r22 = virtualinvoke r4.<java.awt.image.BufferedImage: java.awt.Graphics2D createGraphics()>();;pattern detected param  r2 must not be null it define a local r4which used in  InvokeExpr 
java.awt.image.ConvolveOp;;filter;;1;;public final java.awt.image.WritableRaster filter(java.awt.image.Raster, java.awt.image.WritableRaster);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$i0 = virtualinvoke r1.<java.awt.image.Raster: int getNumBands()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.image.ConvolveOp;;createCompatibleDestImage;;2;;public java.awt.image.BufferedImage createCompatibleDestImage(java.awt.image.BufferedImage, java.awt.image.ColorModel);;;;;;;;;;
*;; * ;; * ;;*;;r1;;4;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i0 = virtualinvoke r1.<java.awt.image.BufferedImage: int getWidth()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i1 = virtualinvoke r1.<java.awt.image.BufferedImage: int getHeight()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;r2 = virtualinvoke r1.<java.awt.image.BufferedImage: java.awt.image.ColorModel getColorModel()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r5 = virtualinvoke r1.<java.awt.image.BufferedImage: java.awt.image.Raster getData()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;; * ;; * ;;*;;r2;;2;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;r3 = virtualinvoke r2.<java.awt.image.ColorModel: java.awt.image.WritableRaster createCompatibleWritableRaster(int,int)>(i0, i1);;pattern detected param  r2 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$z1 = virtualinvoke r2.<java.awt.image.ColorModel: boolean isAlphaPremultiplied()>();;pattern detected param  r2 must not be null  because used in  InvokeExpr 
java.awt.image.ConvolveOp;;createCompatibleDestRaster;;1;;public java.awt.image.WritableRaster createCompatibleDestRaster(java.awt.image.Raster);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r2 = virtualinvoke r1.<java.awt.image.Raster: java.awt.image.WritableRaster createCompatibleWritableRaster()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.image.ConvolveOp;;getBounds2D;;1;;public final java.awt.geom.Rectangle2D getBounds2D(java.awt.image.BufferedImage);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r2 = virtualinvoke r1.<java.awt.image.BufferedImage: java.awt.image.WritableRaster getRaster()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.image.ConvolveOp;;getBounds2D;;1;;public final java.awt.geom.Rectangle2D getBounds2D(java.awt.image.Raster);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r2 = virtualinvoke r1.<java.awt.image.Raster: java.awt.Rectangle getBounds()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.image.ConvolveOp;;getPoint2D;;1;;public final java.awt.geom.Point2D getPoint2D(java.awt.geom.Point2D, java.awt.geom.Point2D);;;;;;;;;;
*;; * ;; * ;;*;;r1;;2;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$d0 = virtualinvoke r1.<java.awt.geom.Point2D: double getX()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$d1 = virtualinvoke r1.<java.awt.geom.Point2D: double getY()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.image.CropImageFilter;;setProperties;;1;;public void setProperties(java.util.Hashtable);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r4 = virtualinvoke r1.<java.util.Hashtable: java.lang.Object clone()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.image.MultiPixelPackedSampleModel;;getSample;;1;;public int getSample(int, int, int, java.awt.image.DataBuffer);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i4 = virtualinvoke r1.<java.awt.image.DataBuffer: int getElem(int)>($i15);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.image.MultiPixelPackedSampleModel;;setSample;;1;;public void setSample(int, int, int, int, java.awt.image.DataBuffer);;;;;;;;;;
*;; * ;; * ;;*;;r1;;2;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i7 = virtualinvoke r1.<java.awt.image.DataBuffer: int getElem(int)>(i5);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r1.<java.awt.image.DataBuffer: void setElem(int,int)>(i5, i30);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.image.MultiPixelPackedSampleModel;;getDataElements;;1;;public java.lang.Object getDataElements(int, int, java.lang.Object, java.awt.image.DataBuffer);;;;;;;;;;
*;; * ;; * ;;*;;r2;;3;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i21 = virtualinvoke r2.<java.awt.image.DataBuffer: int getElem(int)>($i20);;pattern detected param  r2 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i31 = virtualinvoke r2.<java.awt.image.DataBuffer: int getElem(int)>($i30);;pattern detected param  r2 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i41 = virtualinvoke r2.<java.awt.image.DataBuffer: int getElem(int)>($i40);;pattern detected param  r2 must not be null  because used in  InvokeExpr 
java.awt.image.MultiPixelPackedSampleModel;;getPixel;;1;;public int[] getPixel(int, int, int[], java.awt.image.DataBuffer);;;;;;;;;;
*;; * ;; * ;;*;;r2;;1;;;;;;
